MFG_FIRM_FEI_NUM,LGL_NAME,LINE1_ADRS,LINE2_ADRS,CITY_NAME,PROVINCE_STATE,ISO_CNTRY_CODE,PRODUCT_CODE,REFUSAL_DATE,DISTRICT,ENTRY_NUM,RFRNC_DOC_ID,LINE_NUM,LINE_SFX_ID,FDA_SAMPLE_ANALYSIS,PRIVATE_LAB_ANALYSIS,REFUSAL_CHARGES,PRDCT_CODE_DESC_TEXT,REFUSAL_DATE_PARSED,refusal_row_id,mapped_charge_count,mapped_charge_categories,mapped_charge_codes,sps_tbt_category,country_name,period
3012651209,ABBOTT HEALTHCARE,34 CORPORATE PARK SION,,MUMBAI,,IN,64LCT67,18-Nov-20,DSEI,AEK-8049377-5,21,1,,No,No,75,CLOBETASOL PROPIONATE (GLUCOCORTICOID),2020-11-18,279,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2019-2023
3017176220,THUC PHAM SACH HOMEMADE,75 14 6 Hoang Bat Dat S,,Hcmc,,VN,16WYH31,12-Feb-21,DSEI,AEK-8780256-4,21,1,,No,No,308,"OTHER AQUATIC SPECIES, DUMPLING, MIXED FISHERY/SEAFOOD PRODUCTS",2021-02-12,280,1,SPS,MFR INSAN-308,SPS,Vietnam,2019-2023
3012777038,GLENMARK PHARMACEUTICALS LIMITED,Glenmark House,3rd Fl; Link Road,Mumbai,Maharashtra,IN,62CDA67,16-Jul-21,DSEI,AEK-9388757-5,11,1,,No,No,75,EPLERENONE,2021-07-16,281,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2019-2023
3018057638,DARRELL FRANCISCO DEMELLO,Rh 1 Avon Plaza 2 Thakur Complex,Kandivali East,Mumbai,,IN,66FDY05,06-Jan-22,DSEI,SCS-9049315-8,11,1,,No,No,75,COLCHICINE (SUPPRESSANT),2022-01-06,282,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2019-2023
3017390298,VAIBHAV ALMARAM BHAGAT,"Room No 244,Shiv Prasadbuilding",,Khopoli,,IN,61TDH31,08-Oct-20,DSEI,SCS-2387829-3,11,14,,No,No,75,DOMPERIDONE,2020-10-08,283,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2019-2023
3017405661,ABDUL ALI KHAN,9 - 4 - 131/70 Akbarbagh Colony,2nd Floor,Hyderabad,Telangana,IN,60XCA02,18-Nov-20,DSEI,SCS-2582365-1,11,8,,No,No,75,METOPROLOL (ANTI-ADRENERGIC),2020-11-18,284,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2019-2023
3011933330,The Himalaya Drug Company,A-129 Pipdic Industrial State,,Puducherry,,IN,66YDY99,20-Sep-22,DSEI,SCS-3227412-1,21,1,,No,No,"75, 118, 3280",EXHIBITS - OTHER DRUG RELATED ITEMS N.E.C.,2022-09-20,285,3,"Other/Unmatched, TBT","FRNMFGREG-3280, NOT LISTED-118, UNAPPROVED-75",TBT,India,2019-2023
3021241804,MUCOSIS LIFE SCIENCE PRIVATE LIMITE,03 Satyam Apartment,Shop No,Mumbai,Maharashtra,IN,65PCA02,07-Feb-22,DSEI,SCS-9722614-8,11,2,,No,No,75,SILDENAFIL CITRATE (REGULATOR),2022-02-07,286,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2019-2023
2000017604,Parayil Food Products Pvt. Ltd.,Alleppey,,Aroor,Kerala,IN,16AGD63,14-Apr-20,DWCI,T77-1555008-5,231,1,,No,No,249,KINGFISH (ONLY MENTICIRRHUS SPP),2020-04-14,287,1,SPS,FILTHY-249,SPS,India,2019-2023
3017385701,AJEET,Mehta  Patti  Bhusawan,Bharatpur,New Delhi,,IN,66VCA99,06-Nov-20,DSEI,SCS-2250552-5,11,1,,No,No,75,"MISCELLANEOUS PATENT MEDICINES, ETC.",2020-11-06,288,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2019-2023
3017216514,SAGAR PAN PRODUCTS PRIVATE LTD,"123/59 Saresh Bagh, Kanpur",,Uttar Pradesh,,IN,28YYY99,19-Jan-21,DSEI,SCS-2262224-7,31,2,D,No,No,324,"SPICES, FLAVORS AND SALT NOT MENTIONED ELSEWHERE, N.E.C.",2021-01-19,289,1,TBT,NO ENGLISH-324,TBT,India,2019-2023
3011567697,Torrent Pharmaceuticals Ltd,Ashram Road,,Ahmedabad,Gujarat,IN,65VDY15,26-Jan-21,DSEI,SCS-2530390-2,11,3,,No,No,75,DIAZEPAM (SEDATIVE),2021-01-26,290,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2019-2023
3014665420,ZYDUS WELLNESS LTD,6 - 7 Sigma Commerce Zon,,Ahmedabad,Gujarat,IN,30FYY99,30-Nov-20,DNEI,H67-1590613-6,81,1,,No,No,482,"BEVERAGE BASE OF NON-FRUIT ORIGIN, N.E.C.",2020-11-30,291,1,TBT,NUTRIT LBL-482,TBT,India,2019-2023
3017685758,BAKEMILL FOOD INT'L,"Porathissery Post, Irin",,Thrissur,,IN,28BGT54,30-Jun-21,DNEI,H67-1600683-7,181,1,,No,No,"9, 249","PEPPER, BLACK, GROUND, CRACKED  (SPICE)",2021-06-30,292,2,SPS,"FILTHY-249, SALMONELLA-9",SPS,India,2019-2023
3009627174,Reckitt Benckiser,"B-96, Eldeco SIDCUL Industrial",Sitangami,Uttarakhand,Uttaranchal,IN,53JY01,14-May-21,DNEI,H67-1598570-0,211,2,,No,No,75,BATH SOAPS AND DETERGENTS (NOT ANTIPERSPIRANT) (PERSONAL CLEANLINESS),2021-05-14,293,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2019-2023
3004651246,KRISHNA EXPORTS,Opp Railway Station,,Thasra,Gujarat,IN,23KGT02,22-Feb-22,DNEI,H67-1617527-7,71,2,,No,No,9,SESAME SEED (EDIBLE SEED),2022-02-22,294,1,SPS,SALMONELLA-9,SPS,India,2019-2023
3011986004,Rdr Impex Private Limited,573 Epdp Housing Society Ltdplot-19,,New Delhi,,IN,28BGT54,05-Jan-21,DWCI,KM6-1548808-7,171,1,,No,No,"9, 157","PEPPER, BLACK, GROUND, CRACKED  (SPICE)",2021-01-05,295,2,SPS,"FOREIGN OB-157, SALMONELLA-9",SPS,India,2019-2023
2000039627,Qik Exports,R - 264 Midc,,Navi Mumbai,Maharashtra,IN,28BGT15,06-Oct-21,DSWI,KM6-1561929-3,131,1,,No,Yes,9,"CORIANDER, GROUND, CRACKED  (SPICE)",2021-10-06,296,1,SPS,SALMONELLA-9,SPS,India,2019-2023
3004988815,Haldiram Snacks Pvt. Ltd.,B-1 Sector 63,,Noida,Uttar Pradesh,IN,03REE99,28-May-21,DNBI,KM6-3526964-0,51,1,,No,No,218,"SWEET GOODS WITHOUT CUSTARD OR CREAM FILLING, N.E.C.",2021-05-28,297,1,TBT,LIST INGRE-218,TBT,India,2019-2023
3004306199,GANESH INDUSTRIES,"GANESH PAPAD, NEELESH INDUSTRIAL ESTATE,IRANI WADI","CROSS ROAD NO 2, KANDIVALI WEST",Mumbai,MAHRASTRA,IN,03YGT99,05-Aug-20,DSEI,KM6-3542422-9,111,1,,No,Yes,482,"OTHER BAKERY PRODUCTS, N.E.C.",2020-08-05,298,1,TBT,NUTRIT LBL-482,TBT,India,2019-2023
3003510728,Bambino Agro Ind.Ltd.,4e Surya Towers,Sardar Patel Road,Secunderabad,Telangana,IN,04AGT06,30-Mar-22,DWCI,KM6-3570059-4,51,1,,No,No,249,VERMICELLI,2022-03-30,299,1,SPS,FILTHY-249,SPS,India,2019-2023
3012558586,Kalvert Foods India Pvt Ltd,Kalvert House 90/92,Mazagaon Road,Mumbai,Maharashtra,IN,36BHT99,13-Oct-22,DNEI,KM6-3578614-8,231,4,,No,Yes,"11, 274","SYRUPS AND MOLASSES, N.E.C.",2022-10-13,300,2,"SPS, TBT","COLOR LBLG-274, UNSAFE COL-11",SPS+TBT,India,2019-2023
3007646524,Swaraj Techno Engg. Pvt. Ltd.,"Sikri, Ballabgarh",Dist. Faridabad -121 004,Haryana,,IN,13GFT02,05-May-23,DNEI,KM6-3593785-7,31,2,,No,No,11,CUSTARD MIX,2023-05-05,301,1,SPS,UNSAFE COL-11,SPS,India,2019-2023
3010188332,Shri Mahila Griha Udyog Lijjat Papad,78 Krishna Vihar,Rafi Ahmed Kidwai Rd,Mumbai,Maharashtra,IN,03YGT99,16-Oct-23,DSEI,KM6-3606808-2,211,1,,No,No,482,"OTHER BAKERY PRODUCTS, N.E.C.",2023-10-16,302,1,TBT,NUTRIT LBL-482,TBT,India,2019-2023
3013285132,Ramdev Food Products Pvt Ltd,Sarkhej - Bavla Highway,,Changodar,Gujarat,IN,28BGT16,26-Dec-23,DWCI,KM6-3607108-6,31,2,,No,No,9,"CUMIN, GROUND, CRACKED  (SPICE)",2023-12-26,303,1,SPS,SALMONELLA-9,SPS,India,2019-2023
3016496622,Starwave Enterprise,2 2 Survey No 98,,Bari,Madhya Pradesh,IN,02DGT07,07-Dec-23,DSWI,KM6-3613460-3,11,3,,No,No,241,"RICE, BASMATI, PROCESSED (PACKAGED)",2023-12-07,304,1,SPS,PESTICIDE-241,SPS,India,2019-2023
3025432989,THE HIMALAYA WELLNESS LTD,No 473c 13th Cross 4th,,Industrial Area Banga,,IN,66YBA99,20-Sep-22,DSEI,SCS-3227412-1,11,1,,No,No,"75, 118, 3280",EXHIBITS - OTHER DRUG RELATED ITEMS N.E.C.,2022-09-20,305,3,"Other/Unmatched, TBT","FRNMFGREG-3280, NOT LISTED-118, UNAPPROVED-75",TBT,India,2019-2023
3004249776,Jabs International Private Limited,"A-350, T.T.C. Industrial Area, M.I.D.C.",Mahape,Navi Mumbai,Maharashtra,IN,28AGT54,10-Mar-21,DNEI,H67-1595876-4,41,3,,No,Yes,"9, 157, 249","PEPPER,BLACK, WHOLE (SPICE)",2021-03-10,306,3,SPS,"FILTHY-249, FOREIGN OB-157, SALMONELLA-9",SPS,India,2019-2023
2000033174,Propemar S.A.,Colorado,Via Manta - Montecristi KM 8 1/2 S/N,Montecristi,Manabi,EC,16AGT51,17-Mar-23,DSEI,CDX-0083868-2,11,1,,Yes,No,249,MAHI MAHI,2023-03-17,307,1,SPS,FILTHY-249,SPS,Ecuador,2019-2023
3015387250,Gopal Snacks Limited,"Plot No. 2322,2323,2324,Gidc Lodhika, Vill:Metoda","Tal:Lodhika, Dist:Rajkot",Rajkot,Gujarat,IN,03YGN99,09-Nov-20,DWCI,EPS-2014257-4,141,1,,No,No,249,"OTHER BAKERY PRODUCTS, N.E.C.",2020-11-09,308,1,SPS,FILTHY-249,SPS,India,2019-2023
3014435809,CHHAPPAN BHOG MUKHWAS & MASALA,Tower Bazar Railway Station Rd Gamd,I Vad,Anand,,IN,02HGY02,21-Dec-20,DNEI,H67-1590613-6,81,5,,No,No,"218, 324",CORN STARCH,2020-12-21,309,2,TBT,"LIST INGRE-218, NO ENGLISH-324",TBT,India,2019-2023
3017770710,LIFELONG MEDITECH PRIVATE LIMITED,Plot No 18 Sector 05 Imt,Manesar,Gurugram,Haryana,IN,80FMF,18-Mar-21,DSEI,EAA-0033370-0,11,1,,No,No,341,"SYRINGE, PISTON",2021-03-18,310,1,TBT,REGISTERED-341,TBT,India,2019-2023
3016465934,DESAI FOODS PVT LTD,3'Rd Road,,Pune,Maharashtra,IN,27YCP03,22-Apr-22,DNEI,DP4-8502726-3,11,14,,No,Yes,249,CHUTNEY,2022-04-22,311,1,SPS,FILTHY-249,SPS,India,2019-2023
3014422608,Hai Son Foods Co.,"Lot D2-D3, Suoi Dau Industrial Zone",Suoi Tan Ward,Cam Lam District,Khanh Hoa,VN,16XGT99,19-Oct-21,DNEI,231-4233010-5,11,2,,No,Yes,9,"AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS, N.E.C.,",2021-10-19,312,1,SPS,SALMONELLA-9,SPS,Vietnam,2019-2023
3013362455,Golden Shrimp Seafood Joint Stock Company,Lot A13 An Phu Industrial Zone,,Tuy Hoa,Phu Yen,VN,16AGT45,31-Jan-23,DWCI,235-1691340-9,11,2,,No,No,249,"TUNA (ALBACORE, YELLOWFIN, BLUEFIN, SKIPJACK, ETC.)",2023-01-31,313,1,SPS,FILTHY-249,SPS,Vietnam,2019-2023
3014422608,Hai Son Foods Co.,"Lot D2-D3, Suoi Dau Industrial Zone",Suoi Tan Ward,Cam Lam District,Khanh Hoa,VN,16XGT99,14-Jul-21,DNEI,231-4217451-1,11,2,,No,Yes,9,"AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS, N.E.C.,",2021-07-14,314,1,SPS,SALMONELLA-9,SPS,Vietnam,2019-2023
3005248947,Shree Bhagwati Flour & Foods PVT. LTD,430 Sarkhej Bavla Highway,,Changodar,Gujarat,IN,02DGT99,06-Apr-22,DWCI,235-2344309-3,151,4,,No,No,241,"RICE, PROCESSED (PACKAGED) N.E.C.",2022-04-06,315,1,SPS,PESTICIDE-241,SPS,India,2019-2023
3005248947,Shree Bhagwati Flour & Foods PVT. LTD,430 Sarkhej Bavla Highway,,Changodar,Gujarat,IN,02DGT99,11-Apr-22,DWCI,235-2344551-0,71,3,,No,No,241,"RICE, PROCESSED (PACKAGED) N.E.C.",2022-04-11,316,1,SPS,PESTICIDE-241,SPS,India,2019-2023
3013265327,"Vietnam Happy Chews Pet Food Co., LTD","Lot No. 30-31, Linh Trung Epz & IP III","An Tinh Commune, Trang Bang District",Tay Ninh,Tay Ninh,VN,72FGR01,29-Mar-21,DSEI,231-3616337-1,111,1,,No,No,9,"RAWHIDE, BEEF, PET CHEWS (NON-NUTRITIVE)",2021-03-29,317,1,SPS,SALMONELLA-9,SPS,Vietnam,2019-2023
3014422608,Hai Son Foods Co.,"Lot D2-D3, Suoi Dau Industrial Zone",Suoi Tan Ward,Cam Lam District,Khanh Hoa,VN,16XGT99,13-Aug-21,DWCI,231-4217498-2,31,2,,No,Yes,9,"AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS, N.E.C.,",2021-08-13,318,1,SPS,SALMONELLA-9,SPS,Vietnam,2019-2023
3009823295,"AN DIEN FOODS CO., LTD","An My Hamlet, An Dien Commune",Ben Cat Town,Ben Cat,VN-57,VN,23BGT03,05-Jun-23,DWCI,286-6970757-3,51,1,,No,No,241,"CASHEW, SHELLED",2023-06-05,319,1,SPS,PESTICIDE-241,SPS,Vietnam,2019-2023
3011050638,Naveena Quality Foods Pvt Ltd,"11-6-24/2&3, Godown #2",Kukatpally,Hyderabad,Andhra Pradesh,IN,31KGT99,17-Apr-21,DWCI,235-2341905-1,21,10,,No,No,"218, 320, 321, 482","TEA, N.E.C.",2021-04-17,320,4,TBT,"LACKS FIRM-320, LACKS N/C-321, LIST INGRE-218, NUTRIT LBL-482",TBT,India,2019-2023
3005669319,Encube Ethicals Pvt. Ltd.,C1 - C4 And C17 - C20,"Madkaim Industrial Estate, Madkaim",Ponda,Goa,IN,62GCY16,16-Jun-23,DSEI,AEK-3454804-8,21,1,,No,No,75,DESONIDE (ANTI-INFLAMMATORY),2023-06-16,321,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2019-2023
3021944657,SREEDHAREEYAM,Nelliakattumana Kizhako,,Ernakulam,,IN,60LDY07,27-Jan-23,DSEI,AEK-2720247-0,61,1,,No,No,75,CAMPHORATED OIL,2023-01-27,322,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2019-2023
3005757050,Glenmark Pharmaceuticals Limited,"Village Kishanpura, Baddi Nalagarh Road",Baddi,Solan,Himachal Pradesh,IN,64HDL02,06-Feb-23,DSEI,AEK-2776528-6,11,1,,No,No,"27, 75",GUAIFENESIN (EXPECTORANT),2023-02-06,323,2,"Other/Unmatched, SPS","DRUG GMPS-27, UNAPPROVED-75",SPS,India,2019-2023
3012127577,Aimil Pharmaceutix,Saini Majra Ropar,,Solan,,IN,54FGE99,12-Jun-23,DSEI,AEK-3416965-4,81,1,,No,No,75,"HERBALS & BOTANICALS (NOT TEAS), N.E.C.",2023-06-12,324,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2019-2023
3009956459,Wexford Laboratories,Karivobanahalli Main Rd,#13 10'th Main Road,Bangalore,Karnataka,IN,56ICA76,23-Oct-23,DSEI,AEK-4071105-1,11,1,,No,No,75,AZITHROMYCIN (MACAROLIDES),2023-10-23,325,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2019-2023
3016701518,SYNCOM FORMULATION,7 Plot N-122 Niraj Industrial Estate Off Mahakali Caves Road,,Mumbai,Maharashtra,IN,61ACA06,06-May-20,DSEI,AEK-7098457-7,31,1,,No,No,75,CHLOROQUINE PHOSPHATE (ANTI-AMEBIC),2020-05-06,326,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2019-2023
3012877171,CIPLA LTD,CIPLA HOUSE,PENINSULA BUSINESS PARK GANPATRA,LOWER PAREL MUMBAI,,IN,60WCY16,17-Oct-23,DSEI,AEK-4044718-5,61,1,,No,No,"75, 118, 3280",MEBENDAZOLE (ANTHELMINTIC),2023-10-17,327,3,"Other/Unmatched, TBT","FRNMFGREG-3280, NOT LISTED-118, UNAPPROVED-75",TBT,India,2019-2023
3013381641,INDKUS BIOTECH INDIA,VILLAGE MAUJA RAMPUR JA,,SIRMOUR,,IN,56BDY03,16-May-22,DSEI,AEK-1130338-3,51,1,,No,No,75,"AMOXICILLIN TRIHYDRATE (PENICILLIN, SYNTHETICALLY PRODUCED)",2022-05-16,328,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2019-2023
3013710174,CIPLA LTD,Main Store Plot No. L-147/B,Verna Industrial Estate,"Verna, Sal., Goa 4037",,IN,66VIY99,12-May-23,DSEI,AEK-3257104-2,31,1,,No,No,75,"MISCELLANEOUS PATENT MEDICINES, ETC.",2023-05-12,329,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2019-2023
3001642990,Natco Pharma Limited,Kothur - 509 228.,"Natco House, Road No. 2",Banjara Hills,Andhra Pradesh,IN,66VCY99,05-Sep-23,DSEI,AEK-3698509-9,11,1,,No,No,75,"MISCELLANEOUS PATENT MEDICINES, ETC.",2023-09-05,330,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2019-2023
3018199568,KEVINS DENTAL PRODUCTS,No 24/3 2nd Cross 7th M,,Bangalore,,IN,76ECT,29-Mar-21,DSEI,799-1889742-1,11,1,,No,No,"118, 3280","DRIVER, BAND, ORTHODONTIC",2021-03-29,331,2,TBT,"FRNMFGREG-3280, NOT LISTED-118",TBT,India,2019-2023
3016546091,GLAXOSMITHKLINE,A10 Ambad Uttam Nagar R,,Nashik,Maharashtra,IN,66JDY01,15-Jul-20,DSEI,AEK-7628928-6,11,1,,No,No,75,LEVOTHYROXINE SODIUM (THYROID HORMONE),2020-07-15,332,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2019-2023
3017147091,BRINTON PHARMACEUTICALS LTD,Sr No 55/2 Brinton Hous,,Maharashtra,,IN,61WDL47,02-Dec-21,DSEI,AEK-8440847-2,11,1,,No,No,75,KETOCONAZOLE (ANTI-FUNGAL) (NOT ANTIBIOTIC),2021-12-02,333,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2019-2023
3012291348,Marudhar Impex,B/36 Sumel Business Park 5,,Ahmedabad,Gujarat,IN,54YCY99,03-Nov-21,DSEI,AEK-9793731-9,11,1,,No,No,"482, 2300","VITAMIN, MINERAL, PROTEINS AND UNCONVENTIONAL DIETARY SPECIALITIES FOR HUMANS AND ANIMALS, N.E.C.",2021-11-03,334,2,TBT,"DIETARYLBL-2300, NUTRIT LBL-482",TBT,India,2019-2023
3004293347,Kader Exports Private Limited,"1-3/1 to 6 Gollala Koderu,","Palakoderu Mandel,",Bhimavaram,Andhra Pradesh,IN,16XGN21,18-Nov-20,DWCI,KM6-1545768-6,11,8,,No,Yes,"9, 306","SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS",2020-11-18,335,2,SPS,"INSANITARY-306, SALMONELLA-9",SPS,India,2019-2023
3007993199,PATANJALI AYURVED LIMITED,Unit III Patanjali Food & Herbal Park,"Village Mustafabad, Laksar Road",Haridwar,Uttarakhand,IN,54FCY99,22-Feb-21,DSWI,KM6-3545193-3,71,1,,No,No,"75, 218, 324, 328","HERBALS & BOTANICALS (NOT TEAS), N.E.C.",2021-02-22,336,4,"Other/Unmatched, TBT","LIST INGRE-218, NO ENGLISH-324, UNAPPROVED-75, USUAL NAME-328",TBT,India,2019-2023
3007993199,PATANJALI AYURVED LIMITED,Unit III Patanjali Food & Herbal Park,"Village Mustafabad, Laksar Road",Haridwar,Uttarakhand,IN,54FCY99,22-Feb-21,DSWI,KM6-3545193-3,71,2,,No,No,"75, 218, 324, 328","HERBALS & BOTANICALS (NOT TEAS), N.E.C.",2021-02-22,337,4,"Other/Unmatched, TBT","LIST INGRE-218, NO ENGLISH-324, UNAPPROVED-75, USUAL NAME-328",TBT,India,2019-2023
3004281337,Nestle India Limited,Taluka Bicholim,,Bicholim,Goa,IN,04CGT99,26-Aug-21,DNEI,KM6-3562239-2,11,1,,No,No,249,"NOODLES AND NOODLE PRODUCTS, N.E.C.",2021-08-26,338,1,SPS,FILTHY-249,SPS,India,2019-2023
3017150170,Ganpati Scientifics,"1/18, Manglam Riico Industrial Area, Sirsi Road","Kakanpura, Jaipur, India",Jaipur,Rajasthan,IN,23KGT09,29-Dec-21,DWCI,KM6-3568495-4,261,1,,Yes,No,"9, 321",QUINOA SEED (EDIBLE SEED),2021-12-29,339,2,"SPS, TBT","LACKS N/C-321, SALMONELLA-9",SPS+TBT,India,2019-2023
3004046278,Popat Raja & Sons,"Unit No. 111, 1st Floor","A-2 Shah & Nahar Ind Est., Lower Parel W",Mumbai,Maharashtra,IN,21TCT99,12-Sep-22,DNEI,KM6-3576137-2,31,3,,No,Yes,"218, 249","SUBTROPICAL AND TROPICAL FRUIT, DRIED OR PASTE, N.E.C.",2022-09-12,340,2,"SPS, TBT","FILTHY-249, LIST INGRE-218",SPS+TBT,India,2019-2023
3013443610,TORRENT PHARMACEUTICALS,"215, ATRIUM, ''B'' 3RD",,MUMBAI,,IN,61WDY58,01-Feb-23,DSEI,799-3098588-2,11,5,,No,No,75,SERTACONAZOLE NITRATE,2023-02-01,341,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2019-2023
3019473339,INTAS PAHRMACETUICAL,248-197 Dhroadon,,Sikkim,,IN,66JCA01,12-Jul-21,DSEI,799-3414529-2,11,9,,No,No,75,LEVOTHYROXINE SODIUM (THYROID HORMONE),2021-07-12,342,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2019-2023
1000312743,Torry Harris Seafood Ltd.,"# 2 V/143-A, P.B.",,"Eramallor P.O. Alleppey, Kerala",Kerala,IN,16MGD07,30-Mar-20,DNEI,AMQ-0632462-1,31,1,,No,Yes,249,"CUTTLEFISH, OTHER AQUATIC SPECIES",2020-03-30,343,1,SPS,FILTHY-249,SPS,India,2019-2023
3022153800,FOOD EXPRESS INTERNATIONAL,"Plot No.220,Sector-20 Gandhinagar",,Gujarat,,IN,28BGT54,06-Feb-23,DNEI,KM6-3590290-1,151,2,,No,No,"9, 249","PEPPER, BLACK, GROUND, CRACKED  (SPICE)",2023-02-06,344,2,SPS,"FILTHY-249, SALMONELLA-9",SPS,India,2019-2023
3007993199,PATANJALI AYURVED LIMITED,Unit III Patanjali Food & Herbal Park,"Village Mustafabad, Laksar Road",Haridwar,Uttarakhand,IN,53ED06,23-Oct-23,DNEI,KM6-3605476-9,171,4,,No,No,197,"SHAMPOOS (HAIR PREPARATIONS, NON-COLORING)",2023-10-23,345,1,SPS,COSM COLOR-197,SPS,India,2019-2023
3007903677,Reckitt Benckiser Healthcare,No 701/534 Nalagrah Road,,Baddi,Himachal Pradesh,IN,64AAY99,13-Oct-23,DNEI,KM6-3606477-6,41,1,B,No,No,75,DISINFECTANT N.E.C.,2023-10-13,346,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2019-2023
3009141742,Glaxosmithklin (Gsk  Pharamceuti,Mahaboobnagar Dist. Andra Prades,,Mumbai,Maharashtra,IN,60ZDC02,07-Dec-20,DSEI,XXX-0421523-4,1,1,,No,No,75,ALBENDAZOLE (ANTIPARASITIC),2020-12-07,347,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2019-2023
3010578430,Ipca Laboratories Ltd,393-394 A D Jorethary,Bharihola,Sikkim,,IN,62LDA29,27-Nov-20,DSEI,XXX-0422545-9,1,1,,No,No,"118, 342, 2280","HYDROXYCHLOROQUINE SULFATE (ANTI-PROTOZOAL, A-LEISHMANIAL, A-MALARIAL)",2020-11-27,348,3,TBT,"DIRSEXMPT-2280, NOT LISTED-118, PERSONALRX-342",TBT,India,2019-2023
3007378588,Emvure Pharmaceuticals Ltd,Pune Mumbai Highway,,Dapodi,Maharashtra,IN,64WCL99,22-May-23,DSEI,799-4810274-4,11,3,,No,No,75,IRRIGATION SOLUTION N.E.C.,2023-05-22,349,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2019-2023
3013240534,SUN PHARMA,754 Plot No,,Nandok,Sikkim,IN,61NDB76,03-Oct-23,DSEI,799-7029084-7,11,8,,No,No,75,PAROXETINE (ANTI-DEPRESSANT),2023-10-03,350,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2019-2023
3006512589,Vaidyaratnam Ps Variers,Arya Vaudyasala Kottakkal,,Kerala,,IN,66VIY99,24-Apr-23,DSEI,AEK-3176256-8,91,1,,No,No,"75, 118, 3280","MISCELLANEOUS PATENT MEDICINES, ETC.",2023-04-24,351,3,"Other/Unmatched, TBT","FRNMFGREG-3280, NOT LISTED-118, UNAPPROVED-75",TBT,India,2019-2023
3022137514,KRM AYURVEDA PRIVATE LIMITED,Opp Bhagwan Buddha Apts,Parwara Road; 77 Gate No 2,New Delhi,Delhi,IN,65PBA99,30-Nov-23,DSEI,799-7694527-9,11,2,,No,No,75,REGULATOR N.E.C.,2023-11-30,352,1,Other/Unmatched,UNAPPROVED-75,Other/Unmatched,India,2019-2023
3014589847,RANGOON CHEMICAL WORKS PVT LTD,238 Masma,Surat Olpad Road,Surat,Gujarat,IN,53LD99,24-Feb-23,DWCI,8P5-0027394-8,31,4,,No,No,"118, 3280","OTHER SKIN CARE PREPARATIONS, N.E.C.",2023-02-24,353,2,TBT,"FRNMFGREG-3280, NOT LISTED-118",TBT,India,2019-2023
3011853060,Kilitch Healthcare India Limited,R - 904 905 Midc Area Road,,Navi Mumbai,Maharashtra,IN,64DAK01,18-Nov-23,DNEI,CDU-2322754-4,61,1,,No,No,27,"CARBOXYMETHYLCELLULOSE SODIUM, EMOLLIENT,LUBRICANT",2023-11-18,354,1,SPS,DRUG GMPS-27,SPS,India,2019-2023
3004250861,ADARSH GLOBAL LIMITED,"159, Sajan Nagar",,Indore,Madhya Pradesh,IN,28BGT16,02-Dec-22,DNBI,BQT-0259244-0,101,1,,No,No,9,"CUMIN, GROUND, CRACKED  (SPICE)",2022-12-02,355,1,SPS,SALMONELLA-9,SPS,India,2019-2023
2000033174,Propemar S.A.,Colorado,Via Manta - Montecristi KM 8 1/2 S/N,Montecristi,Manabi,EC,16AGT51,17-Mar-23,DSEI,CDX-0083868-2,11,2,,Yes,No,249,MAHI MAHI,2023-03-17,356,1,SPS,FILTHY-249,SPS,Ecuador,2019-2023
